,track_name,artist_name,album,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
,Believe Again,Brinck,Believe Again,2009-02-07,0.488,0.911,7,-3.428,1,0.0473,0.0066,0,0.135,0.378,119.992,audio_features,2moFppE0ZWxwC4imuXjAlT,spotify:track:2moFppE0ZWxwC4imuXjAlT,https://api.spotify.com/v1/tracks/2moFppE0ZWxwC4imuXjAlT,https://api.spotify.com/v1/audio-analysis/2moFppE0ZWxwC4imuXjAlT,229747,4
,Hora Din Moldova,Nelly Ciobanu,Mare Petrecere,2020-01-08,0.569,0.865,6,-4.997,0,0.0505,0.0362,0,0.168,0.516,90.014,audio_features,6Jg3xcScQ00BiVMKM915yL,spotify:track:6Jg3xcScQ00BiVMKM915yL,https://api.spotify.com/v1/tracks/6Jg3xcScQ00BiVMKM915yL,https://api.spotify.com/v1/audio-analysis/6Jg3xcScQ00BiVMKM915yL,176762,4
,Todas as Ruas do Amor,Flor-de-Lis,Signo Solar,2010-04-12,0.589,0.614,7,-6.346,1,0.0398,0.36,0,0.113,0.413,96.997,audio_features,0tUCbArcV1LIbXSEye6uys,spotify:track:0tUCbArcV1LIbXSEye6uys,https://api.spotify.com/v1/tracks/0tUCbArcV1LIbXSEye6uys,https://api.spotify.com/v1/audio-analysis/0tUCbArcV1LIbXSEye6uys,253333,4
,Carry Me In Your Dreams,Kejsi Tola,Carry Me In Your Dreams,2008,0.683,0.665,8,-8.405,0,0.0499,0.00287,0,0.0839,0.667,127.968,audio_features,2RXAceow4zcK8jRSIdfbeH,spotify:track:2RXAceow4zcK8jRSIdfbeH,https://api.spotify.com/v1/tracks/2RXAceow4zcK8jRSIdfbeH,https://api.spotify.com/v1/audio-analysis/2RXAceow4zcK8jRSIdfbeH,187106,4
,Lijepa Tena,"Igor Cukrov, Andrea Šušnjara",Hitovi Za Ljeto,2009-12-21,0.585,0.694,1,-4.103,0,0.0312,0.555,9.63e-05,0.0771,0.427,116.104,audio_features,17vqynqmrf9D9Js4XVQLrQ,spotify:track:17vqynqmrf9D9Js4XVQLrQ,https://api.spotify.com/v1/tracks/17vqynqmrf9D9Js4XVQLrQ,https://api.spotify.com/v1/audio-analysis/17vqynqmrf9D9Js4XVQLrQ,182093,4
,The Balkan Girls,Elena,The Balkan Girls,2009-07-04,0.717,0.855,5,-4.474,1,0.0302,0.0215,0.00024,0.0466,0.633,130.091,audio_features,32e6HtEtm1N8MEcvV4Mq6k,spotify:track:32e6HtEtm1N8MEcvV4Mq6k,https://api.spotify.com/v1/tracks/32e6HtEtm1N8MEcvV4Mq6k,https://api.spotify.com/v1/audio-analysis/32e6HtEtm1N8MEcvV4Mq6k,179973,4
,La Voix,"Malena Ernman, Fredrik Kempe",La voix du nord,2010-07-26,0.525,0.655,10,-3.55,1,0.0386,0.355,1.87e-05,0.21,0.455,128.042,audio_features,7Kz4f9CgtAfbmPBMX5q2ZV,spotify:track:7Kz4f9CgtAfbmPBMX5q2ZV,https://api.spotify.com/v1/tracks/7Kz4f9CgtAfbmPBMX5q2ZV,https://api.spotify.com/v1/audio-analysis/7Kz4f9CgtAfbmPBMX5q2ZV,177013,4
,What If We - ESC 2009,Chiara,Malta’s Eurovision Hits,2014-03-18,0.477,0.439,1,-6.815,1,0.0333,0.618,0,0.0738,0.139,123.205,audio_features,6M8nlXniw9MEh7uqlAMe8e,spotify:track:6M8nlXniw9MEh7uqlAMe8e,https://api.spotify.com/v1/tracks/6M8nlXniw9MEh7uqlAMe8e,https://api.spotify.com/v1/audio-analysis/6M8nlXniw9MEh7uqlAMe8e,182600,4
,Love,Sasha Son,Love (Eurovision 2009),2009-01-01,0.347,0.585,9,-7.864,0,0.0377,0.668,4.58e-05,0.0912,0.402,205.409,audio_features,0MEUQiDQsKUpwvgSeyotSI,spotify:track:0MEUQiDQsKUpwvgSeyotSI,https://api.spotify.com/v1/tracks/0MEUQiDQsKUpwvgSeyotSI,https://api.spotify.com/v1/audio-analysis/0MEUQiDQsKUpwvgSeyotSI,184467,3
,Pasiklydęs Žmogus,Sasha Son,Muzikos Akademija. 2 Dalis,2009-01-01,0.525,0.552,9,-8.72,0,0.0342,0.11,0,0.0953,0.491,205.838,audio_features,5F6lMypmBzHVr0XZiD5fkA,spotify:track:5F6lMypmBzHVr0XZiD5fkA,https://api.spotify.com/v1/tracks/5F6lMypmBzHVr0XZiD5fkA,https://api.spotify.com/v1/audio-analysis/5F6lMypmBzHVr0XZiD5fkA,228987,3
,La Noche Es Para Mí,Soraya,Sin Miedo,2008-01-01,0.658,0.844,6,-4.604,0,0.0548,0.0604,0,0.0916,0.748,126.004,audio_features,0AdCDSKdj8pRAZZ3FqHmHH,spotify:track:0AdCDSKdj8pRAZZ3FqHmHH,https://api.spotify.com/v1/tracks/0AdCDSKdj8pRAZZ3FqHmHH,https://api.spotify.com/v1/audio-analysis/0AdCDSKdj8pRAZZ3FqHmHH,179347,4
,Cipela,"Milan Nikolić, Balkan Beat Orchestra",Milan Nikolić - Balkan Beat Orchestra,2011,0.821,0.959,1,-2.33,1,0.0751,0.0161,0.0035,0.0909,0.896,140.04,audio_features,4vL6i8214qgR9AEa4JY7aZ,spotify:track:4vL6i8214qgR9AEa4JY7aZ,https://api.spotify.com/v1/tracks/4vL6i8214qgR9AEa4JY7aZ,https://api.spotify.com/v1/audio-analysis/4vL6i8214qgR9AEa4JY7aZ,182000,4
,Et Cetera,"Sinéad Mulvey, Black Daisy",Et Cetera,2009-04-30,0.361,0.872,5,-1.989,1,0.0828,0.018,1.32e-06,0.309,0.441,169.565,audio_features,53fkk9N9mbjSSiUfW3hwEo,spotify:track:53fkk9N9mbjSSiUfW3hwEo,https://api.spotify.com/v1/tracks/53fkk9N9mbjSSiUfW3hwEo,https://api.spotify.com/v1/audio-analysis/53fkk9N9mbjSSiUfW3hwEo,179253,4
,Neshto Shto Ke Ostane,Next Time,Neshto Shto Ke Ostane (Eurovision 2009),2009-01-01,0.56,0.962,11,-1.463,1,0.0587,0.00689,0,0.339,0.719,134.068,audio_features,6LARa1UW70Jo4pU0czVd89,spotify:track:6LARa1UW70Jo4pU0czVd89,https://api.spotify.com/v1/tracks/6LARa1UW70Jo4pU0czVd89,https://api.spotify.com/v1/audio-analysis/6LARa1UW70Jo4pU0czVd89,182413,4
,I Don't Wanna Leave,Lidia Kopania,I Don't Wanna Leave,2009-02-20,0.456,0.684,6,-3.819,1,0.0296,0.304,0,0.551,0.262,143.786,audio_features,15zGL45A30gx6ufCNl6jwI,spotify:track:15zGL45A30gx6ufCNl6jwI,https://api.spotify.com/v1/tracks/15zGL45A30gx6ufCNl6jwI,https://api.spotify.com/v1/audio-analysis/15zGL45A30gx6ufCNl6jwI,180000,4
,Firefly - Eurovision 2009_CYPRUS ENTRY,Christina Metaxa,Firefly (Eurovision 2009_CYPRUS ENTRY),2009-04-06,0.567,0.425,6,-6.449,1,0.0272,0.424,0,0.0594,0.338,102.05,audio_features,68SOVSRAH8Qf85hwQrlb9R,spotify:track:68SOVSRAH8Qf85hwQrlb9R,https://api.spotify.com/v1/tracks/68SOVSRAH8Qf85hwQrlb9R,https://api.spotify.com/v1/audio-analysis/68SOVSRAH8Qf85hwQrlb9R,181960,4
,Eyes That Never Lie,Petr Elfimov,Eyes That Never Lie (Eurovision 2009),2009-01-01,0.392,0.882,2,-3.112,0,0.0494,0.00306,0,0.356,0.319,137.859,audio_features,64JcF36RU4I1V7XvtuVaG9,spotify:track:64JcF36RU4I1V7XvtuVaG9,https://api.spotify.com/v1/tracks/64JcF36RU4I1V7XvtuVaG9,https://api.spotify.com/v1/audio-analysis/64JcF36RU4I1V7XvtuVaG9,182227,4
,The Highest Heights,Lovebugs,Only Forever - The Best of Lovebugs,2009,0.452,0.911,2,-4.859,0,0.0374,0.0138,0.0305,0.248,0.33,117.959,audio_features,7zGgJDpbl09ye2HsHw1IED,spotify:track:7zGgJDpbl09ye2HsHw1IED,https://api.spotify.com/v1/tracks/7zGgJDpbl09ye2HsHw1IED,https://api.spotify.com/v1/audio-analysis/7zGgJDpbl09ye2HsHw1IED,201307,4
,Dance with me,Ádok Zoli,Tanclepes,2008,0.657,0.956,8,-3.847,1,0.101,0.001,0,0.0827,0.81,125.1,audio_features,3LDK4pY6mDkO6sgUnc6TZL,spotify:track:3LDK4pY6mDkO6sgUnc6TZL,https://api.spotify.com/v1/tracks/3LDK4pY6mDkO6sgUnc6TZL,https://api.spotify.com/v1/audio-analysis/3LDK4pY6mDkO6sgUnc6TZL,237373,4
,Love Symphony,"Quartissimo, Martina",Love Symphony (Eurovision 2009),2009-01-01,0.621,0.918,9,-2.697,1,0.0314,0.00789,0.00485,0.333,0.399,132.019,audio_features,4MVp4IDTbDKmErZOf9sVLA,spotify:track:4MVp4IDTbDKmErZOf9sVLA,https://api.spotify.com/v1/tracks/4MVp4IDTbDKmErZOf9sVLA,https://api.spotify.com/v1/audio-analysis/4MVp4IDTbDKmErZOf9sVLA,184893,4
,Let' Tmou,"Nela Pocisková, Kamil Mikulcik",Let' Tmou (Eurovision 2009),2009-01-01,0.33,0.43,9,-7.374,0,0.0293,0.414,2.61e-06,0.135,0.289,77.51,audio_features,2n8iDJARpFi3SVFE84FxuT,spotify:track:2n8iDJARpFi3SVFE84FxuT,https://api.spotify.com/v1/tracks/2n8iDJARpFi3SVFE84FxuT,https://api.spotify.com/v1/audio-analysis/2n8iDJARpFi3SVFE84FxuT,178800,4
,Probka - Latvia,Intars Busulis,Eurovision Song Contest 2009,2009,0.553,0.926,7,-2.473,0,0.0978,0.0458,0,0.116,0.543,142.95,audio_features,0XWu42ivuKrz8LPcUXeuPs,spotify:track:0XWu42ivuKrz8LPcUXeuPs,https://api.spotify.com/v1/tracks/0XWu42ivuKrz8LPcUXeuPs,https://api.spotify.com/v1/audio-analysis/0XWu42ivuKrz8LPcUXeuPs,185160,1
,Copycat,Copycat,Copycat,2009-03-11,0.496,0.995,2,-2.546,1,0.238,0.221,6.78e-06,0.369,0.581,87.96,audio_features,0mOHByNAoAstzLqBW8OkTL,spotify:track:0mOHByNAoAstzLqBW8OkTL,https://api.spotify.com/v1/tracks/0mOHByNAoAstzLqBW8OkTL,https://api.spotify.com/v1/audio-analysis/0mOHByNAoAstzLqBW8OkTL,179907,4
,Aven Romale,Gipsy.cz,Aven Romale,2005-12-09,0.795,0.838,10,-6.972,0,0.464,0.196,2.91e-06,0.235,0.687,154.161,audio_features,3pVzMndOJpKfQEJkzXi43a,spotify:track:3pVzMndOJpKfQEJkzXi43a,https://api.spotify.com/v1/tracks/3pVzMndOJpKfQEJkzXi43a,https://api.spotify.com/v1/audio-analysis/3pVzMndOJpKfQEJkzXi43a,164933,4
,Satellite,Lena,My Cassette Player,2010-01-01,0.68,0.857,11,-4.591,0,0.238,0.204,0,0.0414,0.924,94.928,audio_features,6V3OVnS8A0P2I7j5e7YRBb,spotify:track:6V3OVnS8A0P2I7j5e7YRBb,https://api.spotify.com/v1/tracks/6V3OVnS8A0P2I7j5e7YRBb,https://api.spotify.com/v1/audio-analysis/6V3OVnS8A0P2I7j5e7YRBb,175507,4
,We Could Be The Same - Brussels,maNga,We Could Be The Same,2010-04-16,0.564,0.924,9,-4.542,0,0.0634,0.00839,0,0.0466,0.523,132.985,audio_features,22E0QImA8MZuxadgAHIBet,spotify:track:22E0QImA8MZuxadgAHIBet,https://api.spotify.com/v1/tracks/22E0QImA8MZuxadgAHIBet,https://api.spotify.com/v1/audio-analysis/22E0QImA8MZuxadgAHIBet,183470,4
,Playing with Fire,"Ovi, Paula Seling",This Gig Almost Got Me Killed,2010-04-19,0.66,0.822,7,-2.683,1,0.0409,0.0209,5.95e-06,0.0558,0.962,122.051,audio_features,0m3mkj4WTHkfrmHB6toUIK,spotify:track:0m3mkj4WTHkfrmHB6toUIK,https://api.spotify.com/v1/tracks/0m3mkj4WTHkfrmHB6toUIK,https://api.spotify.com/v1/audio-analysis/0m3mkj4WTHkfrmHB6toUIK,182951,4
,In A Moment Like This,Chanée & n'evergreen,In A Moment Like This,2010-01-01,0.519,0.774,6,-5.254,1,0.0264,0.0477,1.1e-05,0.185,0.52,95.021,audio_features,2wgVbKrFf3kf81FFuv53WP,spotify:track:2wgVbKrFf3kf81FFuv53WP,https://api.spotify.com/v1/tracks/2wgVbKrFf3kf81FFuv53WP,https://api.spotify.com/v1/audio-analysis/2wgVbKrFf3kf81FFuv53WP,181293,4
,Drip Drop,Safura,Drip Drop,2010-05-28,0.468,0.657,6,-4.338,1,0.0295,0.00957,1.03e-05,0.0776,0.228,147.965,audio_features,38hIyhovrQzznCiNjnG5LI,spotify:track:38hIyhovrQzznCiNjnG5LI,https://api.spotify.com/v1/tracks/38hIyhovrQzznCiNjnG5LI,https://api.spotify.com/v1/audio-analysis/38hIyhovrQzznCiNjnG5LI,222493,3
,Me And My Guitar,Tom Dice,Me And My Guitar,2010-03-12,0.471,0.345,9,-8.373,1,0.0334,0.625,0,0.144,0.418,128.695,audio_features,2NN9Tsj56bSWq2cAklqsPB,spotify:track:2NN9Tsj56bSWq2cAklqsPB,https://api.spotify.com/v1/tracks/2NN9Tsj56bSWq2cAklqsPB,https://api.spotify.com/v1/audio-analysis/2NN9Tsj56bSWq2cAklqsPB,180940,4
,Apricot Stone,Eva Rivas,Apricot Stone,2010-02-12,0.605,0.673,11,-8.804,0,0.0981,0.245,0,0.161,0.379,101.058,audio_features,2l3HUAMFX1c71GQJo71lT1,spotify:track:2l3HUAMFX1c71GQJo71lT1,https://api.spotify.com/v1/tracks/2l3HUAMFX1c71GQJo71lT1,https://api.spotify.com/v1/audio-analysis/2l3HUAMFX1c71GQJo71lT1,181368,4
,OPA,"Giorgos Alkaios, Friends",OPA,2010-03-12,0.694,0.973,7,-3.315,1,0.0795,0.0969,0,0.265,0.518,120.99,audio_features,2U3qNP4Y12Tz2IULKbiEnR,spotify:track:2U3qNP4Y12Tz2IULKbiEnR,https://api.spotify.com/v1/tracks/2U3qNP4Y12Tz2IULKbiEnR,https://api.spotify.com/v1/audio-analysis/2U3qNP4Y12Tz2IULKbiEnR,182213,4
,Shine,Sofia Nizharadze,We Are All,2014-03-05,0.455,0.493,2,-6.698,1,0.0303,0.165,0,0.313,0.173,125.816,audio_features,4X2DjLtq0XEj4ukogWZCAv,spotify:track:4X2DjLtq0XEj4ukogWZCAv,https://api.spotify.com/v1/tracks/4X2DjLtq0XEj4ukogWZCAv,https://api.spotify.com/v1/audio-analysis/4X2DjLtq0XEj4ukogWZCAv,245828,4
,Sweet People,Олена Тополя,Sweet People,2017-01-25,0.634,0.407,4,-6.469,0,0.0397,0.718,1.02e-06,0.138,0.118,119.929,audio_features,7CJ8kE34MpQpL8jZUazdPt,spotify:track:7CJ8kE34MpQpL8jZUazdPt,https://api.spotify.com/v1/tracks/7CJ8kE34MpQpL8jZUazdPt,https://api.spotify.com/v1/audio-analysis/7CJ8kE34MpQpL8jZUazdPt,180088,4
,Lost and Forgotten,Peter Nalitch,ВЕСЕЛЫЕ БАБУРИ,2010-10-09,0.362,0.47,0,-4.49,1,0.0303,0.156,0.00137,0.0985,0.207,97.511,audio_features,5awpo5M5ixTTlhgQkbmGCx,spotify:track:5awpo5M5ixTTlhgQkbmGCx,https://api.spotify.com/v1/tracks/5awpo5M5ixTTlhgQkbmGCx,https://api.spotify.com/v1/audio-analysis/5awpo5M5ixTTlhgQkbmGCx,168319,3
,Allez Ola Olé,Jessy Matador,Elektro Soukouss,2010-06-14,0.642,0.934,11,-4.706,1,0.06,0.00208,1.08e-06,0.0612,0.721,129.024,audio_features,1xSl7uE9De7aLDEGXahCJB,spotify:track:1xSl7uE9De7aLDEGXahCJB,https://api.spotify.com/v1/tracks/1xSl7uE9De7aLDEGXahCJB,https://api.spotify.com/v1/audio-analysis/1xSl7uE9De7aLDEGXahCJB,172746,4
,Ovo je Balkan,Milan Stankovic,Ovo je Balkan,2010-03-25,0.809,0.658,7,-10.371,0,0.0602,0.108,1.67e-05,0.592,0.967,105.028,audio_features,0W3XSKkaKYq38KPQPnsa9M,spotify:track:0W3XSKkaKYq38KPQPnsa9M,https://api.spotify.com/v1/tracks/0W3XSKkaKYq38KPQPnsa9M,https://api.spotify.com/v1/audio-analysis/0W3XSKkaKYq38KPQPnsa9M,181216,4
,Milim,Harel Skaat,Osef Haasor,2017-03-29,0.391,0.512,8,-6.321,0,0.0301,0.601,0,0.194,0.2,114.807,audio_features,7eaJq7QMiWnVCIpqeQsZRn,spotify:track:7eaJq7QMiWnVCIpqeQsZRn,https://api.spotify.com/v1/tracks/7eaJq7QMiWnVCIpqeQsZRn,https://api.spotify.com/v1/audio-analysis/7eaJq7QMiWnVCIpqeQsZRn,189613,4
,Algo pequeñito,Daniel Diges,Algo pequeñito (Eurovision),2010-04-12,0.372,0.618,2,-5.069,0,0.083,0.725,0,0.27,0.709,176.714,audio_features,4TNq9oD4rENIf10uzKLVfS,spotify:track:4TNq9oD4rENIf10uzKLVfS,https://api.spotify.com/v1/tracks/4TNq9oD4rENIf10uzKLVfS,https://api.spotify.com/v1/audio-analysis/4TNq9oD4rENIf10uzKLVfS,179907,3
,Nuk Mundem Pa Ty,Juliana Pasha,"Festivali i 48-te ne RTSH, Vol. 1",2016-05-22,0.734,0.791,1,-6.39,1,0.0433,0.158,0,0.337,0.716,137.013,audio_features,46tMU6e3Wu4694Mcjl34eO,spotify:track:46tMU6e3Wu4694Mcjl34eO,https://api.spotify.com/v1/tracks/46tMU6e3Wu4694Mcjl34eO,https://api.spotify.com/v1/audio-analysis/46tMU6e3Wu4694Mcjl34eO,183697,4
,Munja I Grom,Vukasin Brajic,Munja I Grom,2021-05-10,0.316,0.647,8,-6.922,1,0.0339,0.0794,0,0.149,0.402,187.671,audio_features,6Uj17Aoj0jsUMP74chTbkm,spotify:track:6Uj17Aoj0jsUMP74chTbkm,https://api.spotify.com/v1/tracks/6Uj17Aoj0jsUMP74chTbkm,https://api.spotify.com/v1/audio-analysis/6Uj17Aoj0jsUMP74chTbkm,179897,4
,Thunder And Lightning (Eurovision 2010 - Bosnia & Herzegovina),Vukašin Brajic,Eurovision Song Contest 2010,2010-05-14,0.31,0.627,5,-6.448,0,0.0304,0.0398,0,0.159,0.415,186.802,audio_features,1JrQjO1QyzBP5KBDiHpETu,spotify:track:1JrQjO1QyzBP5KBDiHpETu,https://api.spotify.com/v1/tracks/1JrQjO1QyzBP5KBDiHpETu,https://api.spotify.com/v1/audio-analysis/1JrQjO1QyzBP5KBDiHpETu,179893,4
,Há Dias Assim (Eurovision Portugal 2010),"Filipa Azevedo, Augusto Madureira",Há Dias Assim (Eurovision Portugal 2010),2021-02-25,0.516,0.469,6,-6.669,1,0.0307,0.65,0,0.212,0.26,132.006,audio_features,1yngP5h5XrC3QdQcuu51OF,spotify:track:1yngP5h5XrC3QdQcuu51OF,https://api.spotify.com/v1/tracks/1yngP5h5XrC3QdQcuu51OF,https://api.spotify.com/v1/audio-analysis/1yngP5h5XrC3QdQcuu51OF,175646,4
,My Heart Is Yours,Didrik Solli-Tangen,My Heart Is Yours,2010-01-20,0.283,0.242,9,-5.376,1,0.0328,0.826,2.67e-05,0.134,0.22,132.833,audio_features,6goCLerItGxMQ5kWGVxclD,spotify:track:6goCLerItGxMQ5kWGVxclD,https://api.spotify.com/v1/tracks/6goCLerItGxMQ5kWGVxclD,https://api.spotify.com/v1/audio-analysis/6goCLerItGxMQ5kWGVxclD,185547,4
,Life Looks Better In Spring,Jon Lilygreen And The Islanders,Life Looks Better In Spring,2010-05-01,0.547,0.556,0,-9.077,1,0.0309,0.201,0,0.143,0.48,152.014,audio_features,58N5G89W3yFSqZytItT1Ah,spotify:track:58N5G89W3yFSqZytItT1Ah,https://api.spotify.com/v1/tracks/58N5G89W3yFSqZytItT1Ah,https://api.spotify.com/v1/audio-analysis/58N5G89W3yFSqZytItT1Ah,175750,4
,It's For You,Niamh Kavanagh,It's For You,2010-01-01,0.394,0.265,0,-14.065,1,0.0325,0.338,0,0.111,0.16,129.697,audio_features,6FpkouqvLow7y6yyFeHVZm,spotify:track:6FpkouqvLow7y6yyFeHVZm,https://api.spotify.com/v1/tracks/6FpkouqvLow7y6yyFeHVZm,https://api.spotify.com/v1/audio-analysis/6FpkouqvLow7y6yyFeHVZm,179373,4
,Butterflies (feat. Robert Wells),3+2,Butterflies (feat. Robert Wells),2010-05-24,0.426,0.287,0,-8.992,1,0.0295,0.677,0,0.101,0.187,129.837,audio_features,5iY7rEiKHyOG4bnqRjJZXK,spotify:track:5iY7rEiKHyOG4bnqRjJZXK,https://api.spotify.com/v1/tracks/5iY7rEiKHyOG4bnqRjJZXK,https://api.spotify.com/v1/audio-analysis/5iY7rEiKHyOG4bnqRjJZXK,182787,4
,That Sounds Good To Me (Eurovision 2010 - United Kingdom),Josh Dubovie,Eurovision Song Contest 2010,2010-05-14,0.631,0.754,7,-5.566,1,0.0301,0.0883,0,0.0694,0.31,124.014,audio_features,6sUbN1ykMa5FdLQvJnSTv4,spotify:track:6sUbN1ykMa5FdLQvJnSTv4,https://api.spotify.com/v1/tracks/6sUbN1ykMa5FdLQvJnSTv4,https://api.spotify.com/v1/audio-analysis/6sUbN1ykMa5FdLQvJnSTv4,185960,4
,This Is My Life,Anna Bergendahl,This Is My Life,2010-01-01,0.486,0.68,0,-4.305,0,0.0336,0.245,0,0.268,0.384,82.911,audio_features,4fnqZBZtIl2xNPrpP8Fix2,spotify:track:4fnqZBZtIl2xNPrpP8Fix2,https://api.spotify.com/v1/tracks/4fnqZBZtIl2xNPrpP8Fix2,https://api.spotify.com/v1/audio-analysis/4fnqZBZtIl2xNPrpP8Fix2,180947,4
,Eastern European Funk,InCulto,Eastern European Funk EP,2010-04-16,0.832,0.76,9,-6.558,1,0.0491,0.0328,0,0.183,0.932,133.962,audio_features,2Jd27yo14CFCzLlvROqm6a,spotify:track:2Jd27yo14CFCzLlvROqm6a,https://api.spotify.com/v1/tracks/2Jd27yo14CFCzLlvROqm6a,https://api.spotify.com/v1/audio-analysis/2Jd27yo14CFCzLlvROqm6a,159653,4
,My Dream,Thea Garrett,My Dream,2010-03-25,0.446,0.699,6,-5.24,1,0.038,0.0979,0,0.551,0.29,137.926,audio_features,4VdpxZEaML8zA7V8RPoTPk,spotify:track:4VdpxZEaML8zA7V8RPoTPk,https://api.spotify.com/v1/tracks/4VdpxZEaML8zA7V8RPoTPk,https://api.spotify.com/v1/audio-analysis/4VdpxZEaML8zA7V8RPoTPk,179997,4
,Legenda - Poland,Marcin Mrozinski,Eurovision Song Contest Oslo 2010,2010,0.263,0.725,4,-6.577,1,0.0803,0.434,0,0.0629,0.427,167.573,audio_features,7i4sg8GOOCquxRHts1rVig,spotify:track:7i4sg8GOOCquxRHts1rVig,https://api.spotify.com/v1/tracks/7i4sg8GOOCquxRHts1rVig,https://api.spotify.com/v1/audio-analysis/7i4sg8GOOCquxRHts1rVig,175560,3
,Siren,Malcolm Lincoln,Siren,2010-01-01,0.593,0.631,9,-6.929,0,0.037,0.694,0,0.171,0.557,103.052,audio_features,1QrgOgNByC3oJnzI7dn8sG,spotify:track:1QrgOgNByC3oJnzI7dn8sG,https://api.spotify.com/v1/tracks/1QrgOgNByC3oJnzI7dn8sG,https://api.spotify.com/v1/audio-analysis/1QrgOgNByC3oJnzI7dn8sG,176400,4
,Jas Ja Imam Silata (Eurovision 2010 - FYR Macedonia),Gjoko Taneski,Eurovision Song Contest 2010,2010-05-14,0.472,0.943,4,-3.185,0,0.073,0.027,0,0.087,0.309,102.085,audio_features,76Xqb5qSolgspF1DLfLFQW,spotify:track:76Xqb5qSolgspF1DLfLFQW,https://api.spotify.com/v1/tracks/76Xqb5qSolgspF1DLfLFQW,https://api.spotify.com/v1/audio-analysis/76Xqb5qSolgspF1DLfLFQW,182347,4
,Lako Je Sve,Feminnem,Lako Je Sve,2010-10-25,0.493,0.643,3,-5.193,0,0.0365,0.385,0,0.149,0.492,76.031,audio_features,55Dg7jUoRqwoy6X6cV2ft1,spotify:track:55Dg7jUoRqwoy6X6cV2ft1,https://api.spotify.com/v1/tracks/55Dg7jUoRqwoy6X6cV2ft1,https://api.spotify.com/v1/audio-analysis/55Dg7jUoRqwoy6X6cV2ft1,182747,4
,Ik Ben Verliefd (sha - La - Lie),Sieneke,Ik Ben Verliefd (sha - La - Lie),2010-02-07,0.62,0.913,1,-2.745,0,0.0519,0.292,0,0.0571,0.775,162.114,audio_features,4xufzAdw6ChXXzMWsVDz8X,spotify:track:4xufzAdw6ChXXzMWsVDz8X,https://api.spotify.com/v1/tracks/4xufzAdw6ChXXzMWsVDz8X,https://api.spotify.com/v1/audio-analysis/4xufzAdw6ChXXzMWsVDz8X,178158,4
,Horehronie,Kristína,V sieti ta mam,2010-01-01,0.695,0.91,10,-4.778,0,0.0548,0.118,5.97e-06,0.236,0.478,119.985,audio_features,012d7d7oRmXrqrZWtHakom,spotify:track:012d7d7oRmXrqrZWtHakom,https://api.spotify.com/v1/tracks/012d7d7oRmXrqrZWtHakom,https://api.spotify.com/v1/audio-analysis/012d7d7oRmXrqrZWtHakom,183147,4
,Angel Si Ti (You Are An Angel) - Bulgaria,Miroslav 'Miro' Kostadinov,Eurovision Song Contest Oslo 2010,2010,0.584,0.936,2,-4.235,0,0.0503,0.0161,2.95e-05,0.246,0.63,132.945,audio_features,3gg7jtXZL3l7E0IUeqqpEk,spotify:track:3gg7jtXZL3l7E0IUeqqpEk,https://api.spotify.com/v1/tracks/3gg7jtXZL3l7E0IUeqqpEk,https://api.spotify.com/v1/audio-analysis/3gg7jtXZL3l7E0IUeqqpEk,180213,4
,Narodnozabavni Rock - Slovakia,"Ansambel Žlindra, Kalamari",Eurovision Song Contest Oslo 2010,2010,0.665,0.907,9,-2.267,1,0.0424,0.223,0,0.0626,0.86,129.987,audio_features,3xJjKHBD4IPvQ08XbSBX2U,spotify:track:3xJjKHBD4IPvQ08XbSBX2U,https://api.spotify.com/v1/tracks/3xJjKHBD4IPvQ08XbSBX2U,https://api.spotify.com/v1/audio-analysis/3xJjKHBD4IPvQ08XbSBX2U,177760,4
,Il pleut de l'or,Michael von der Heide,Il pleut de l'or,2019-08-21,0.605,0.778,5,-6.627,0,0.0363,0.0106,1.01e-05,0.312,0.376,127.999,audio_features,4E0XKHtQq2kfvva8IRvIz5,spotify:track:4E0XKHtQq2kfvva8IRvIz5,https://api.spotify.com/v1/tracks/4E0XKHtQq2kfvva8IRvIz5,https://api.spotify.com/v1/audio-analysis/4E0XKHtQq2kfvva8IRvIz5,178867,4
,Running scared (feat. Ell),"Nikki Jamal, ELL",Play with me,2012,0.325,0.702,0,-3.557,1,0.0327,0.0238,2.72e-06,0.36,0.239,172.041,audio_features,6nA43LwkBmljzdIs1GKZ8x,spotify:track:6nA43LwkBmljzdIs1GKZ8x,https://api.spotify.com/v1/tracks/6nA43LwkBmljzdIs1GKZ8x,https://api.spotify.com/v1/audio-analysis/6nA43LwkBmljzdIs1GKZ8x,181577,4
,Madness Of Love,Raphael Gualazzi,Madness Of Love,2011-01-01,0.517,0.442,0,-6.956,1,0.0321,0.713,0.00104,0.253,0.39,143.406,audio_features,6yrCcmE0CiQr0tc4pVy4Rw,spotify:track:6yrCcmE0CiQr0tc4pVy4Rw,https://api.spotify.com/v1/tracks/6yrCcmE0CiQr0tc4pVy4Rw,https://api.spotify.com/v1/audio-analysis/6yrCcmE0CiQr0tc4pVy4Rw,212094,4
